Accountable Organization,Accountable Sub Organization,Installation Code,Installation Name,Site UID,Legacy Site Code,Site Name,RPA UID,Facility Number,Operational Status Code,Operational Status Name,RPA Type Code,RPA Type Desc,RPA Interest Type Code,RPA Interest Type Desc,RPA Predominant Design Use Catcode,RPA Predominant Design Use Catcode Desc,Design Use Catcode,Design Use Catcode Desc,Design Use Fac Code,Design Use Fac Code Name,Asset Configuration Primary UM Qty,Asset Configuration Primary UM Code,Asset Configuration Secondary UM Qty,,Category
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378043,6814,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378044,6858,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378045,6792,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378046,6747,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378047,6759,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378048,6828,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378049,6867,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378050,6808,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378051,6704,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378052,6738,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378053,6815,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378054,6859,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378055,6791,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378056,6816,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378057,6737,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378058,6760,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378059,6827,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378060,6866,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378061,6809,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378062,6705,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378063,6860,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1232,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378064,6817,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378065,6790,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378066,6736,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378067,6861,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378068,6761,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378069,6826,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378070,6865,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378071,6810,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378072,6706,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378073,6763,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378074,6818,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378075,6762,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1232,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378076,6825,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378092,6765,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378093,6820,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378094,6709,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1232,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378095,6823,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378096,6733,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378097,6766,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378098,6822,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378099,6732,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1232,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378100,6804,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378101,6767,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378102,6731,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378103,6803,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378104,6796,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378105,6802,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378106,6730,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378107,6801,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378108,6797,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378109,6800,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378110,6798,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378111,6799,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378112,6755,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378113,6742,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1232,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378114,6754,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378115,6743,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378116,6753,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378117,6750,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1232,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378118,6701,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378119,6752,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378120,6751,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378121,6700,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2460,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378122,6880,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378123,6849,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1232,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,378124,6850,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1427,SF,1,FA,2
